	comment	label
20807	____ _____ __ ______ ___ ___ ___ _ _____... ____ _____ __ _____ __ ___ ___ _____ ____ ____ ___ __ ______ ___ 	1
20808	_____ _____ _______ ______! 	1
20809	______ _____ __ ____ 	1
20810	_____________ 	1
20811	____ ______ 	1
20812	____ _ ____ ___ _ ___ ____ _____ _________ ___ 	1
20813	__ _____... __ __ ___ _ __ __________... 	1
20814	_ ___ _______. 	1
20815	______ __ __ ____ _____ ____ _____. 	1
20816	___ ___ __ __ ___ ___ ___ ____ ____ __ ___ __ ___ ___ _______ __ ___ ____ __ _ __. 	1
20817	__ ___ ___ _______ ___ ____ __ ___. 	1
20818	___ ___ _____ ________ ____ __ _______ ____ _____ _____ __ ___________ ___ __... 	1
20819	___ _____ ____ ....__ ___ 	1
20820	____ ___ _ ____ 	1
20821	_____ _____ __ 	1
20822	______ __ __ _____. 	1
20823	"___ __(1_ 1_) ____ ___ ______ ___. __ ____ _ __ _ __, ___ ____ ____ ___!  ___ ___ __  ____ ___ ___ ___. "	1
20824	___ ______.._ ___ ___ ____ __ _____ __ ___ ___..___ ____..__ ________..____ __ ______ __ __ ___~^^ 	1
20825	____ ________ _____ 	1
20826	__ __~ ___ ___ _____ _____ 	1
20827	___ __ _ ! ___ _________ __~~~ 	1
20828	"____ ___ ___~___ ___ ____~__ _,__ _,__ _~~ "	1
20829	____ ___ ________ ____ 	1
20830	_______ _______ __ ______ 	1
20831	___ ____ _____ __ ______ _______ __ ___ __ _____!___ __ ___! 	1
20832	___ ____ __! 	1
20833	____ _______ 	1
20834	__ ___ __ ______ ___ __ ______ _____ __ _____ ________ _____ ______ 	1
20835	____ ____ ____ __ ! 	1
20836	"_____ ____ ____,  ___ ____ _______ ____ _____. ___ _____. "	1
20837	___ ______ __ ___ ___. 	1
20838	____ _____. 	1
20839	__ __ ____..__~______..__ ____.. 	1
20840	101010101010______ 	1
20841	____ ____ ____  ______.^^ 	1
20842	_ ___ ___ __ ____.. 	1
20843	_____ ___.. _ _____~ 	1
20844	"____ ____ __, __ _ ____ ___ _____ ______  ___ __ ____,,, ______ __ _______ ________ ,,,_____!!! "	1
20845	"___ ___ _____, ___ _____ "	1
20846	___ __ ____ _ ____ 	1
20847	______ ____ _____ ! 	1
20848	__ __ ___~~~^^____~~~^^_ 	1
20849	___ ___ __ __! ___ __ _______ ___ __ _____.. _____ ____ 	1
20850	__ ________ _____ __ 	1
20851	____ ___ ____ ___ _____.__ __ __ __ ___ ____ ____ ____. 	1
20852	____ ____ _____ ____ ____ ________~ 	1
20853	_5_________ 	1
20854	__  ____ __.. __ ___ ___~! 	1
20855	___ __ ___. ____ __ ____ ___ ___ ____ ____ ___. 	1
20856	__________________________________. 	1
20857	______ ___ ___ __ ____.___ _______ ___.. 	1
20858	___ __ __ __ ______ 	1
20859	___ __ ______ ___  ____ ___ ___ ____ ___ ___________  ___ ___ ___ ________ ___ _____ ___ __ _____ _______.... 	1
20860	_____ ___ ___ __ __ ____ 	1
20861	_____         __ 	1
20862	___ __ __ ____ ____ ___ ______ _ _ __ ___ _ __ _.. 	1
20863	___ ___ __ _ ___ ____ ____ ____ __. ___ _ ___ ___ __ ____ _ ___ ____ ___ ___ _____ _ _ __ ___. ____ __ ____ ________ ____. __ ___ ___ _ __! 	1
20864	"__,__, ___ ___ ____ ___ ____ ___ __ __ __ __ __ __ _____. __ __ _ ____. "	1
20865	____ ____ __ ____ ____ ___.___ ___ ____ ___ __ _____. 	1
20866	"_ __ ___ __ _ 3 __ __. ___,____ ___ ____... "	1
20867	___ ___ ___ __ ___._____ ____ __ ___ ____ __ ___! 	1
20868	"_____ __ __ ___ ____ ____, __ ____ _ ___ __ _______. __ ______ __ ____ ___, __ _____ _ ____ ____ ___ ____. __ __ _____ ____ ____ ____.... "	1
20869	___ ___ ___ ___ ___ __ __ ___ _____. __ ____ __ ___ ____ __ ____ ____ 	1
20870	___ __  _____ 	1
20871	__ ___ ___ __ 	1
20872	___ ____ __ _ ____ _. 	1
20873	"_______,______ __ ______ ___ ___ ___ _ _ _ ____ ____ ___ ______ ______. _____. "	1
20874	____ ___..__ __ ____ ____..! 	1
20875	"___ __ __, __ ____ _____. . ______ ____ __.  _ ___ ____.  ___ ______ ___ ___ __ _______. _____ ______, _ __ __ ___ ______. "	1
20876	____ __ __ __ _______. _ ___ ____ _____ ____ ____ ____ ____ _____ __. 	1
20877	___ ___ ___ ___ _____ ____ _____. _______ ___ __ _____ 	1
20878	_____ _____ _____ ________ 	1
20879	____ _ _______ 	1
20880	____ ____ ___ _____ _______ ___ _____ _ ___ __.__ ____ ___ __ ___ __ _ _____. 	1
20881	____ __ ____ ____ ____ _________ _____ ____! 	1
20882	____ ___.. ____ ___ _____ ___ __ __ ______. 	1
20883	____ _ _ __ __ 	1
20884	__ ____ ___ __ _ ___ _____ 	1
20885	_____ _____ ___Ode to My father_ _____ 	1
20886	____ ____ _____ __ _ 	1
20887	"___ ____ __ ___ , _ , __ ____ __ __ ___ ___ __ "	1
20888	20__ __ ____ ___ ___ ___ __ _____ _____ ___ ___ __ __ ___ ___ __ __ __ ___ __ ___ ________ 	1
20889	_____________ 	1
20890	_________._____6.25___9_____.________ ___________? 	1
20891	__ __ ___... 	1
20892	___ _______. ____ __ ____ ___ ______... 	1
20893	____ ____ ____ ___ ___ 	1
20894	___ __ ___ _ ________ 	1
20895	___ ...__ ...___ ________ ___ __ __  __ _______ _______ __ ____ __ ___ __ 	1
20896	______ ____ ____ __ __ ___ ____ ________ __ __________ ____ ____ __ ____~_ 	1
20897	_ ____ ____ ___. __ _ ___ __ ____ ___ ___ ___ ____.__ ____ ___ ___ __ ___ ____ _ ____ __ ___.._ ___ ___ ___ __ _____. 	1
20898	____ __ _ _______ 	1
20899	___ __ ____.___ ____ __ ______ 	1
20900	____________________ 	1
20901	"______ _ ____ ___ __ ____ ______ ___ ____ ___ ___ ___ __ ______ _ ____, ___ _ ___ ______ __ ____ ____..___ ____ ____ ______ ___ __ __ ______ "	1
20902	___ ___ ___ _____ __ ___ ____. ____ ___ ______ ___ ___ ___. ___ ___ __ ___ __ ___ _____ ___ ____. 	1
20903	___ __________________ ______ ___ _____________ ___ ___  cl 	1
20904	___ ___ ____. ____ _____ ___ ____ _____.__________ _____ __ _____ __ 	1
20905	___ ___ __ __ ______. ______. 	1
20906	______ ___ ____ ____ 	1
20907	____ ______ 	1
20908	________ _________ ___ __ ______ __ _____ 	1
20909	__ __ ____ ___ ___ __ 	1
20910	____ ____ ___ _ _ __.___ ____ _____ ____ __ ___. 	1
20911	_ __ _____ __ __ _____ 	1
20912	____ _____ _____ ___ _____ __ __... &#34;__ __ _______...&#34; _ ___ __.. 	1
20913	________~~______ 	1
20914	___ __ _ __!__ ___!!___ ___ ___ ___ ___ __ __ 	1
20915	____  ___ ______  ____ ___  ___  ___  _____  ___ 	1
20916	_ ___ ____ ____. ___ ___ _____ ___ __ __ ____ ___ ___ ___. 	1
20917	________________________________________________ 	1
20918	___ ___ _ ___ ___.  ____ ___ ____ ___ __ _____ ____ ___ ___ _ ____.  _____ 	1
20919	___ __ _______ _______ ___ ___ __  _____ ____  __ __   ___~~_ __ ___ ___ ____  __ ____ ______ ___  ________ __ _______ _____^^ 	1
20920	__ __ ___ ___ _____ 	1
20921	_____ ______ ____ ____ 7__ _____ 	1
20922	___ __ ___ __ ___ __ __ 	1
20923	__. .___ __ ______ ___ _______  __ ____ 	1
20924	__ ____ __ ____ ____ __  ___ ___ 	1
20925	___ ___ ____ _____ ___ __ ____. 	1
20926	__ ____ ___ ___ ___ _ ___ ___ ___ ___ _____. 	1
20927	_______ ____ _____ ___ _____ 	1
20928	______ 10__ 	1
20929	___ ___ __ _____ ____ __ ____ __ __ _____.__ __ ___ ___ _____ __ ___ __ _____.__ __ ______. 	1
20930	____ ____ ____ ____..___ _____ __ ____ ___ ._ ___ __ 	1
20931	____ ___ ___ __ ___ ____ _____ ________ __ ____ 	1
20932	__ __ ___ _ _____ ____ __ ____ ___ _______ _____ _____ ___ _ ___ _____ ______ ____ 	1
20933	____ ____ __ ___ __ _____ __ ___ 	1
20934	_____ ____ _______ 	1
20935	________. _ ______ __________ _________ _____ ___ ____ ___ ______ ______.. __ ___ _____ _______.. ___ _____ ___ ____ __ ___ ___ ____.. ____! 	1
20936	__ 72____ ... ____..._________ ___ _____ ___ ___! 	1
20937	__ ___ ___ ___ ___ ____ ___ ____ ____ ___ ____ __ __ ____ __________ __ ___ ____ _____ ____ ______ ___ ________ ____ _____ __ __bb 	1
20938	__ __ ____ __ ___ _ __ 	1
20939	___ __ ___ ___ 	1
20940	___ __ __ ___ __ ___.. 	1
20941	__ ___ ______..____.____.___ ___..__~~~_ 	1
20942	_ ___ __ ___. __ _____. ___ __ ____ ___ _ __ ___. _ ___ ____ _____! ! 	1
20943	___ __ __ __ __ 	1
20944	____ ___ ____!! 	1
20945	____ ___ ___ __ ___ ____ __ __ __ 	1
20946	____ _____ ___ _______ 	1
20947	__ _____ _ _ ____ 	1
20948	____ __ __ __ __ 	1
20949	_____~! ____ __ __ _ _ ___^^ 	1
20950	____ __ _____ ___________ 	1
20951	__ ___ ____  __ ______ ____ _______ 	1
20952	____ __ __ ___ __ ____ ____ ___ ___ __ ____ ___ ___ __... 	1
20953	______________ 	1
20954	_____ ____ _____ ____ ____. ___ ___ __ ___ __ ___ _____ __ ____ ___ ____. ____ _____.____ ____ ________ ___ ____ ___ _____.__ ___ ____ _____ 	1
20955	____ _____ ___ __ _____ ______!! 	1
20956	__ ___ ___ _____. 	1
20957	____...____  ____. 	1
20958	_____ __ ___ ___ ____ ______ ____ ____ ___ ___ __ _ ___ _____ ___ _ _____ ___ _____. _____ ___ ___ ____ ___ ______. __ ____ __ 	1
20959	__________ 	1
20960	____ __ ___ __ _____ ____ ____ 	1
20961	_____________!!____ ___!! 	1
20962	__ __! __ __ __ 	1
20963	_______^^_____ 	1
20964	_ _____ _____! ____ __?____ __   _____! _____! 	1
20965	"_____, ____ ____ ____ ____ _ ___ "	1
20966	____ ___ ___ _____ ___ ____ ___ ___ __ __ __ ___ 	1
20967	__ ___~__~^^ 	1
20968	______ _____ 	1
20969	______________ 	1
20970	__________ 	1
20971	____ ___ __ ____..___ __ ___ ______.___ ___ __ ____ _ _ __. 	1
20972	___ _ ___ __! 	1
20973	__  ____  _  ____ ___. 	1
20974	_____ ____ _ ____^^ ____ ___ __ ___ _____ ______ __ ____ __ ___;; _ ____^^ ______ ___ _____ __ ____^^ 	1
20975	"____ __ ___ _____ ____!_____!_______ __, _____ _____ ___~~~ "	1
20976	__ __ _ ___ __ ___ _ _ __ ___ ___ __ _____ ___ _____ _____. _____. 	1
20977	___ _____ __ 	1
20978	__ __ __ __ __ _____ ____ _2_ _________ 	1
20979	625___ ___ _____ __ _____ ____ __ _____ __ _____ 	1
20980	_ ____ _____ _ _ ___ ______ __ __ ____ ___ __ __ _ __ __ _____ 	1
20981	______ __ ___ __ ___ 	1
20982	_____ _____ 	1
20983	_______ _ ____ __ ____ ____ ___ 	1
20984	____ _____ ___ ______. ___ __ ____ ___ ___ ___ _____.  _______ ___ ___ ____. 	1
20985	__ __ ____.._ 	1
20986	______ ___ ____ _____... 	1
20987	____ _____ _____ 	1
20988	____ ____ __ __ ___. 	1
20989	___ __ _____  _______ _____  ______ ___  _______ 	1
20990	__ _____..___ ____ ___.. 	1
20991	___ ___ _____ ____ ___ ______ __ __ __..__ 	1
20992	____ ___ ______ ___ ____ ____ ___ _____ 	1
20993	____ __ ___ ___ ___ _____ ___ _____ ___ ____ ___. ___ __ ____ ___ ____ ___. 	1
20994	__ _______.____ ____ ___ __ _____ ___ ________ ____ _____ ____ ____. 	1
20995	________^^b 	1
20996	_____ __ ____ __ ___ ___ __ _ ___ ___ _ _ ___ _____ ____ ___ ______ ___ _ ___ ____ ___ ___ ____. ___ __ ___ ___ ___ __ __ ____. ______! 	1
20997	_______.... 	1
20998	_____ ____! __ ____^^ 	1
20999	____ __ ____.___. ___ ___ __...______. __ 	1
21000	"__ __, ___ ___ __.. "	1
21001	_! __ ___ ___ 	1
21002	___ _____. _____. 	1
21003	_____ ____ _____ __ ___ _______ __ ____ _____ ____ _____ ________ __ __ __ ____.. 	1
21004	__ ______ ___ __ ___ ___ _____  _ ___ _____ 	1
21005	___ ___ __ ____. _____ ___ ___... 	1
21006	_____ __ ___ __ __ __ ___. ___ __ __ 	1
21007	_______ ____ __ 	1
21008	_ ____ __ ____ ___ ____ ___ _ ___ ______ 	1
21009	____ __ ___ __ ____ 	1
21010	___ __ ___ ____ __ _____ 	1
21011	__________ ________  _____ _________. 	1
21012	__ ______ ___....__ ___ ___ _ __ ___ ____. ____ __ ___. 	1
21013	____ __ __ __ 	1
21014	_____ ______ 	1
21015	____ __ ____ ___ 	1
21016	__ __________ 	1
21017	_ _____ ____ 	1
21018	__ __ _____! 	1
21019	"_________,______ ,__ ,____ ___ __ _____ ___ _____ ____ _____.____ ____ ___ ____ _____. __ ___ ___ _____ ____ _____ ~ "	1
21020	"_____ __ __ __, __ _____ ___ ___ __ __ __ "	1
21021	_____ __ ____ ____. 	1
21022	_________. 	1
21023	__________ 	1
21024	____ __ ____ ______. __ __ ___ _____ ____ _____. ___ __ _______ 	1
21025	__ ____ ___ ____ __ 	1
21026	____ ___ ____ __ 	1
21027	1950-60___ _ __ ____ ___ _ __ __ _____ ___ ___! 	1
21028	_____ _ _ __ __..__ __ _______ 	1
21029	____..__ _____ 	1
21030	_____ 1_ 1__ ___ _____ ____ __ ___ _____ _______ 	1
21031	____ ___ ____ ___ _____ __ ___ ____ _____. _ ___ :) 	1
21032	___ ___ ___ _____ ___ ___ ____ _____ 	1
21033	__ ____ ____ ____ __ __ ____ 	1
21034	_________ ______ 	1
21035	___ ____ ___ ___ ___ ___ _ ______ _____ __ ________ 	1
21036	____ - Ode to ___. 	1
21037	____ ________ _ ___! 	1
21038	___ ___... ____ __ _______  ___ ____... 	1
21039	_____~~^^ _ _____ 	1
21040	___ ___  ___ ____ ___ ___ _____ 	1
21041	_______ ___ ___ ___ ___ ____..______ ___ __ __ __ ___ _ _____ ____. 	1
21042	" 6.25____ ___ __,_____ _______ ____ ______ __ __________ __ ________ ____ ____ ___ _____ _______ __ ___ ___. ______ __ __ ______________. "	1
21043	__ ____ __~~__ ____ _^^ 	1
21044	____ __ ___ __ _____.__ _____. 	1
21045	___  _____  _ ___ 	1
21046	_____ __ ______ 	1
21047	_____ ____ _____ ___. 	1
21048	__________ 	1
21049	________ _______ _________ __ _____ _______ 	1
21050	__ ___ ____.__ ____ __ ____ ___ ___. 	1
21051	__ _ _ __ ___ __ __ ____.^^ 	1
21052	__ ____ ____ __ ___ __ ___ 	1
21053	_____ ____ ___ ____ ___ _ __ ____ ____. ___ ____ __ _____ __ ____ ___. 	1
21054	______.___ 	1
21055	__ ___ ____ ___ ____ ___ ___ __ _ ___ __ ____ _____. 	1
21056	__ __ ____ __ ____ __ ____. ___ ____ _____ ______ ___ ___. 	1
21057	"___ ___, _____!___ _____. "	1
21058	____ _____ ___ ___? 	1
21059	____ ___ ____ ___ ___... 	1
21060	______ _____ ___ __ ____ ___ 	1
21061	_ ___ ___~~~ ____ ___ _____ ____ _____.  _____ ___~~~ 	1
21062	__ _______ _____ _____ 	1
21063	___ __ __ __ _____ 	1
21064	__ _ ___ ____ ____________ ___ __ _____ 	1
21065	__ ____ ____. ____ ____ __. 10__ ___ _ ____ ____ ______ ___ ___ ___ __ __ ___ ____ ____. __ ___ __ _ ___ __ _____. _ ___ ____ ___. _____. 	1
21066	"__,__ __ ____ "	1
21067	__ ___ __ ___ _ _________ _ ___ ___...____ ____ __ __ __ ____. _____ 	1
21068	____ __ __ _____ ___ ___ ____ ___ ___ ___ ___ ____ ___ ____ ___ _____ 	1
21069	__ ______ _____ ____ ____ 	1
21070	__ _ ___ _ _____ ___ ______ ____ ____ ____ ___ ____ ____ ___ _____ ___ ____ ____ __ ____ __ __ _____. __ __ __ ____ _____ ___ ____. 	1
21071	__ ___ __ _..____ ______. 	1
21072	___ __ ___ ____ ______ ________. ___ ___ _ ______.^^ ___ ___ ___!!! 	1
21073	__ __ ___ ____________ ___ ____ ___ ____ ___ ____ __ _____ __________ ____ __ _____...____.. 	1
21074	_ ____ _ ___ ____~!!! _____~ __ _____ _____ ______^^ 	1
21075	__ ___ ___ __ ___ ____ ~ 	1
21076	_______________ 	1
21077	___ __ ____ __ __. _____ __ __ _____. 	1
21078	__ __ ____... ___ ___ __. 	1
21079	__ ____ ____ __ ____ _ _____. ___ _ __ _ ___. ___ _____ __ _____ 	1
21080	_____3___________3___ 	1
21081	__ __ __  ____ _ ___ __ __ ____ 	1
21082	______ ____ ____ ___________  ___ ___ ___  _______ _____  ________ 	1
21083	__ _____ _____ _____..____ ____ _____ __!!! 	1
21084	______ __ ___. ___ ___ _____. 	1
21085	____ _____. ___ __ ____ _____ 	1
21086	25_ ___ ___ ______ ________     ___ __ _____ __ __ _ ____ ____ ____ 	1
21087	__ ____ ______ ____ __ ____ __ ______ _____ 	1
21088	______  _____ ___ ____ __ ___..______ ___ ___ __ ______ _____ 	1
21089	___ __________ __ ___! 	1
21090	____ ____ __~._ ___ ____~~^^ 	1
21091	_________________________ _____ ______________ 	1
21092	_____ __________ ___ _____ ___ _______ 	1
21093	___ ___ __ ____... ____ ____ ___! 	1
21094	____ ____ ____ ______. 	1
21095	___________ 	1
21096	"__ __ ___ ___ _______.7,80_ ____...___ ____ __.... __ _____.____ _____! "	1
21097	____ _ _____ ____ _ _______ 	1
21098	____ ___ __ ___ 	1
21099	___________ __________..___ _____ 	1
21100	"____ ___ __ __ ____. ____ ____ __ ____. ___ ___, ___ _____ __...  ___ ____ ____ ___ ____.  _____!! ! "	1
21101	_____ ____ ___ __ ___? _____? 	1
21102	__ _______ __ _____ _ ____ __________ __ ___ _ _________ _____ 	1
21103	___ __ __ __ __ _____ 	1
21104	_...____ __ __... __ __ _ ___ 2_______. _____ _____ __ __ ___ ___ __ _____! ___ __ ___ _ ____! 	1
21105	"__ , __ _____ __ ____ _____ ____..__ ____ __ _____ ___ __, __ __ __ ___ _____ ___ ____. _ ____ __!!! "	1
21106	____ _ _____ __ __ 	1
21107	____ ____ __ ___ __ 	1
21108	____ __ ______ _____. _____. 	1
21109	___ ___ __ __ __^^ 	1
21110	___ ___ ___ ___ ___ ____ _____ 	1
21111	_____  ___ ___ ___ _____ ___ _____ 	1
21112	__________ 	1
21113	____ __ ___ __ 	1
21114	__ ____ ___! 	1
21115	______.. ____ ____ _ ____ _____ 	1
21116	________________~ 	1
21117	__ __ __ ___ ___ ___ ____ __ _ ___ 	1
21118	100_ __ ___ ___ __ _____ ___ ____ ____ _ ___ ___ ______.. 	1
21119	__ ______. __ __ ____. 	1
21120	_________ _____  __ ___________ 	1
21121	__ __ __ __ ___ _____ ___ ___ ____ ____.. ___ __ ___ __ ____ ____ ___ ____ _____. __ __ ____ ___ ____..___ _____.. 	1
21122	__//___//// 	1
21123	__ ____ _ ___ ___ _ ___ ________ ___ __ __ ____ _____^^ 	1
21124	__ ____ ________ __________. 	1
21125	_________  ____ _______  _______  __ ______ 	1
21126	_________^^_____ ___ __ ___ ____ __ 	1
21127	"____, ___ ___ ___ _ __ ______. ___ ___ __ ____ __. ___ __ __ ___ ___ __ ___ _ ___ ____ ____ "	1
21128	___ ____ ____ ___ ___ ____ _____ 	1
21129	___ ___ ____ __ ___ ___ __ __ _____. _____. 	1
21130	_____ ____ ___ __ ____  ____ __ ____ 	1
21131	___ _____ ____ _ ___ _____ 	1
21132	__________ 	1
21133	_____ !!__ ___ __ __ __ 	1
21134	___ __ ________ _ _____. 	1
21135	___ ______.   ________ 	1
21136	____ ________ 	1
21137	____ ___ _____ 	1
21138	_ ___ __ ___ ___ ___ _ __ ___ _____. 	1
21139	________.____ 	1
21140	_____ __ ___ ____ __ _____ __ ___. __ ___ ___ __ __ ______. 	1
21141	____________________ 	1
21142	__ ___ ___ ____ ___ _______. __ ___ _!!! 	1
21143	__________~~_ 	1
21144	_____ __...____ _____ 	1
21145	_____..._______ ___ 	1
21146	___ ____ _____..  _ ___ ____ ____ ___ ____ 	1
21147	___ __ ____ __ __ ___ __ _____ ___ __ ______. ____ ___ 	1
21148	___ ___ __ ___ __ _______. 	1
21149	____  ___ __  _____ 	1
21150	___ __ ___.___ _______ 	1
21151	____ _____... 	1
21152	______~~__1______________10___ 	1
21153	____ ___..__ __ ___ ______~ 	1
21154	__ _________ ____ ___ _ ____ _____ 	1
21155	_____ ____ ____ 	1
21156	______.. ___ _____ ___ 	1
21157	___ __ __ __ _ ___ ___ _____ __ ________ __ ___. 	1
21158	__ ___________ 	1
21159	__ ___ ______ 	1
21160	____ __ ___. ____ ___ _ _ 	1
21161	___ __. ____ ___ 8_ __! 	1
21162	_______~^^ 	1
21163	____ ____ __ ______ __ 	1
21164	______ ___~ 	1
21165	_..  ___!! ___ ___ __ _ __ 	1
21166	__ ___ ______ 	1
21167	___ ____ _ _____ 	1
21168	___ ____ ____ __ _______ _______ ___ __ 	1
21169	___ __ ____...___  ___ 	1
21170	_____ _______ 	1
21171	___ ____ __ _____ ____ ___. 	1
21172	___!  ___ __... 	1
21173	____ ___ __ ___ 	1
21174	2___ _ __ __ __.___ ___ ____ ___ ____ __ __ ____ __ 	1
21175	___ ____ __ ______ ___ ___ ______ ______ 	1
21176	____ ____ ____???________ _____ __ __ ___ __ ____~ __ ______~ __ ____ ____ ____!!! 	1
21177	_______ ______________. 	1
21178	_ ____ ___ ___ __ _______ __ __ __ ___ ___ ___ 	1
21179	2___________ 	1
21180	_________ ____~ 	1
21181	__________ ______ 	1
21182	___________..____ _________ _____ ______..__ ________ ___ _____ ____.._____ _________ ___ 	1
21183	_ ___ ___ ______ ____ _______ _______ _____ _____ _____ 	1
21184	__ ______. ___ _______ 	1
21185	___ ___ ___ ______ ___ ____. 	1
21186	______  ________ 	1
21187	__ _^^ __ ____ ___ 	1
21188	__ _____ ____ ____ ____ __ ___!!! 	1
21189	 __!!_____________ __ 	1
21190	___ ___ ___ ___ ___ 	1
21191	__ ___ __. ___ ___ ___ __ 	1
21192	______ _______ _____ 	1
21193	_____ __________________________ ____ ______ 	1
21194	__ _____~ ___ ____ __ ____ ___ _ _____ 	1
21195	___ ___ __!___ ___ __ ____ 	1
21196	______ ___~~~ 	1
21197	____ ____ ____! 	1
21198	__ ___ _____ __ __ _ ____...___ _____ ___ ___ ____ __ __... ______... 	1
21199	____ __ ___ __ __ __ __ __ ___ __ __ __ _ ____ 	1
21200	_______ ___ _________ _____ ______ _ 	1
21201	__ ___ ___ ____ ____ __ _ __ __ _.. _ 7__ ___ __ _____ 	1
21202	____ _____ __ ____. __ _____ ___ ________. __ ___ ____.___ ___ __ __ ____ ___ ___ ______. _ __ __ _____. __ ___ ___ ____ 	1
21203	___ ____ ____ ________ ______ ___ 	1
21204	__ ____ ___ _ 	1
21205	____ __ ___ ____... ___ ____ ...____ _______ _____.. 	1
21206	__ ___ ____ ______. __ ___ _____ __ ___ ___ ___ 	1
21207	____. ____ __ ____ __ ____ __.. __ ___ __ ___ ____ ____. __ ____ ___ __ ___ __ ____ __ _ ___. 	1
21208	_______ ________ 	1
21209	______ __ ___ ____ 	1
21210	_____ ___ __ 	1
21211	_____ _____ ______ _____ __ _____ _____. ______ __ _____ _______ _______ ____ ___. __ __________ __ 	1
21212	__ _______ __ _____ 	1
21213	__ _ __ ___ __ ___. 	1
21214	______  _____ 	1
21215	________ _____________ 	1
21216	___ ____ ___ __ ___ 	1
21217	_____ ____ __ 	1
21218	____ __ ___ __ 	1
21219	__ __ ____ __ ___ ___ 	1
21220	__ ___ _____ __ 	1
21221	______________________ 	1
21222	___________ 	1
21223	___~_______ 	1
21224	"___ ___ ___ __ _ _ _____. __ __ ___ _ __ ____. ___ _ ___ ____ ____ ____ __ ___ ____, ___ ___ ___ _____ _______. ___ ____ _ ___ ___ _____ ___ "	1
21225	_ ___ ___ _____ 	1
21226	___ ___ ______ ____ ___ __ KBS ___ _____ 	1
21227	__ ___~___  ___ 	1
21228	____ ______ 	1
21229	_____ _ _____ 	1
21230	"___, ______ ___ ___ ______! "	1
21231	_______________________________ 	1
21232	_______ ____ 	1
21233	__ ____ ___ ___ ____ _______ __  ____ 	1
21234	__ ___ _____ 	1
21235	_____ _____ ___ _____ ______ __ 	1
21236	___ __ ____.____ ___ __ 	1
21237	__________. 	1
21238	____ _________ 	1
21239	_____  ___  ____ .  __   _____ . 	1
21240	____ __ ___ ___ ____ ______ _____._____~~ 	1
21241	"_ ___ ___ __ ___, __ __ __ ____!!! "	1
21242	___ ___ _ _____ 	1
21243	_____ _____... ____ ________ ______.. _________________ _ 	1
21244	___ __ __ __ __ 	1
21245	___ __ __ _____ 	1
21246	_______ _ ___________ ___________ 	1
21247	__ __ ___ ______ 	1
21248	___________ _~ 	1
21249	______ ___ ______ ___ ____ ______ _____ 	1
